lat,lon,stop_sequence,shape_dist
40.35168,-74.65313,9,1.312
40.26433,-74.74049000000001,35,9.514
40.22235000000001,-74.74029,69,15.36
40.21525,-74.62146,100,24.047
40.23514,-74.68202000000001,23,9.106
40.22043,-74.76168000000001,47,13.905
40.30474,-74.72329,85,21.402
40.34495,-74.67006,13,2.33
40.26433,-74.74049000000001,35,9.514
40.22435,-74.77315,55,12.994
40.23282,-74.71139000000001,78,17.087
40.19997,-74.63501000000001,108,30.598
40.21908000000001,-74.75512,27,5.025
40.22644,-74.63527,97,24.602
40.24010000000001,-74.79022,8,2.047
40.22235000000001,-74.72279,39,7.119
40.23027,-74.70506,46,8.405
40.21919,-74.735,22,7.534
40.25006,-74.80293,54,12.958
40.73559,-74.02911,1,0.0
40.24152,-74.68780000000001,51,9.755
40.21715,-74.74273000000001,25,7.966
40.75351000000001,-74.02726000000001,9,1.437
40.74027,-74.02997,3,0.454
40.75016,-74.02692,7,1.155
40.745,-74.02853,5,0.789
40.73767,-74.03078000000001,2,0.27
40.75724,-73.99134000000001,2,0.095
40.7385,-74.03065000000001,14,4.314
40.73661000000001,-74.03123000000001,15,4.448
40.75637,-73.99075,1,0.0
40.73661000000001,-74.03123000000001,15,4.448
40.74102000000001,-74.02990000000001,13,4.136
40.75743000000001,-73.99300000000001,4,0.351
40.7385,-74.03065000000001,14,4.314
40.73544,-74.02921,16,4.636
40.74578,-74.02844,11,3.798
40.75637,-73.99075,1,0.0
40.73637,-74.03542,14,4.351
40.7385,-74.03065000000001,14,4.314
40.75087000000001,-74.02688,9,3.438
40.74513,-74.03241000000001,10,3.702
40.75356,-74.02822,7,3.155
40.74831,-74.02770000000001,10,3.62
40.75637,-73.99075,1,0.0
40.74102000000001,-74.02990000000001,13,4.136
40.73661000000001,-74.03123000000001,15,4.448
40.74102000000001,-74.02990000000001,13,4.136
40.69471,-74.09478,54,7.022
40.73486,-74.05899000000001,21,3.402
40.73441,-74.05697,20,3.278
40.69471,-74.09478,54,7.022
40.71982000000001,-74.07106,32,4.834
40.74265,-74.04525000000001,9,2.179
40.70076,-74.09111,49,6.538
40.74152,-74.05254000000001,14,2.735
40.71181,-74.07812000000001,38,5.513
40.70135000000001,-74.09023,48,6.476
40.71982000000001,-74.07106,32,4.834
40.73806,-74.05488000000001,17,3.003
40.70761,-74.08284,42,5.895
40.72578,-74.06786000000001,27,4.354
40.74253,-74.04922,12,2.473
40.70313,-74.0882,46,6.313
40.73279,-74.05962000000001,22,3.56
40.69471,-74.09478,54,7.022
40.72124,-74.07021,31,4.726
40.73918,-74.04279000000001,5,0.9
40.7174,-74.07249,34,5.017
40.73918,-74.04279000000001,5,0.9
40.71504,-74.07520000000001,35,5.243
40.70135000000001,-74.09023,48,6.476
40.74254000000001,-74.05183000000001,13,2.655
40.70544,-74.08555000000001,44,6.102
40.74253,-74.04922,12,2.473
40.70544,-74.08555000000001,44,6.102
40.74368,-74.04459,8,2.1
40.70135000000001,-74.09023,48,6.476
40.72734000000001,-74.06726,26,4.24
40.70313,-74.0882,46,6.313
40.72578,-74.06786000000001,27,4.354
40.69378,-74.09565,55,7.1
40.72955,-74.06592,24,4.069
40.70076,-74.09111,49,6.538
40.73637,-74.03542,3,0.339
40.74057000000001,-74.05318000000001,15,2.809
40.74368,-74.04459,8,2.1
40.71982000000001,-74.07106,32,4.834
40.7174,-74.07249,34,5.017
40.74057000000001,-74.05318000000001,15,2.809
40.69471,-74.09478,54,7.022
40.72864000000001,-74.06694,25,4.151
40.73586,-74.03248,2,0.181
40.69715,-74.09298000000001,51,6.827
40.70965,-74.08054,40,5.709
40.70544,-74.08555000000001,44,6.102
40.72424,-74.06941,28,4.502
40.23027,-74.70506,45,8.405
40.3048,-74.72338,23,6.383
40.23025000000001,-74.76744000000001,50,12.487
40.23254,-74.71542000000001,77,16.873
40.19908,-74.64608000000001,102,25.95
40.23350000000001,-74.70419000000001,27,10.33
40.22238,-74.77465000000001,52,14.617
40.2713,-74.7369,75,18.826
40.22423000000001,-74.73666,70,15.592
40.23306,-74.67395,89,21.953
40.22673,-74.77798,17,3.451
40.22546000000001,-74.71514,41,7.579
40.22705000000001,-74.7121,16,6.197
40.23894000000001,-74.78806,48,11.784
40.22371,-74.77645000000001,21,3.903
40.27119,-74.67083000000001,2,2.16
40.22071,-74.76853000000001,37,9.787
40.25642000000001,-74.79596000000001,1,0.0
40.21421,-74.75364,31,5.591
40.24774,-74.68621,7,3.973
40.2218,-74.77252,38,10.011
40.74758000000001,-74.02774000000001,6,0.972
40.75351000000001,-74.02726000000001,9,1.437
40.74758000000001,-74.02774000000001,6,0.972
40.75695,-73.99184000000001,3,0.278
40.74328000000001,-74.02922000000001,12,3.976
40.74831,-74.02770000000001,10,3.62
40.73661000000001,-74.03123000000001,15,4.448
40.73559,-74.02911,1,0.0
40.75637,-73.99075,1,0.0
40.74578,-74.02844,11,3.798
40.74102000000001,-74.02990000000001,13,4.136
40.74102000000001,-74.02990000000001,13,4.136
40.7385,-74.03065000000001,14,4.314
40.73544,-74.02921,16,4.636
40.74831,-74.02770000000001,10,3.62
40.75695,-73.99184000000001,3,0.278
40.74831,-74.02770000000001,10,3.62
40.7385,-74.03065000000001,14,4.314
40.75724,-73.99134000000001,2,0.095
40.75637,-73.99075,1,0.0
40.73544,-74.02921,16,4.636
40.75356,-74.02822,7,3.155
40.74831,-74.02770000000001,10,3.62
40.74565,-74.04334,7,1.949
40.71504,-74.07520000000001,35,5.243
40.74565,-74.04334,7,1.949
40.71504,-74.07520000000001,35,5.243
40.73918,-74.04279000000001,5,0.9
40.72206000000001,-74.06973,30,4.664
40.74265,-74.04525000000001,9,2.179
40.70544,-74.08555000000001,44,6.102
40.74254000000001,-74.05183000000001,13,2.655
40.70544,-74.08555000000001,44,6.102
40.74254000000001,-74.05183000000001,13,2.655
40.71273,-74.07728,37,5.436
40.74253,-74.04922,12,2.473
40.69635,-74.09344,52,6.888
40.72424,-74.06941,28,4.502
40.73918,-74.04279000000001,5,0.9
40.70438,-74.08682,45,6.2
40.73486,-74.05899000000001,21,3.402
40.69199,-74.09685,57,7.239
40.71504,-74.07520000000001,35,5.243
40.74137,-74.04607,10,2.277
40.70648000000001,-74.08427,43,6.003
40.70544,-74.08555000000001,44,6.102
40.73932000000001,-74.05402000000001,16,2.905
40.69635,-74.09344,52,6.888
40.72206000000001,-74.06973,30,4.664
40.69199,-74.09685,57,7.239
40.72734000000001,-74.06726,26,4.24
40.7174,-74.07249,34,5.017
40.73486,-74.05899000000001,21,3.402
40.70076,-74.09111,49,6.538
40.72424,-74.06941,28,4.502
40.69199,-74.09685,57,7.239
40.72206000000001,-74.06973,30,4.664
40.73918,-74.04279000000001,5,0.9
40.69715,-74.09298000000001,51,6.827
40.72578,-74.06786000000001,27,4.354
40.69282,-74.0964,56,7.177
40.70313,-74.0882,46,6.313
40.71982000000001,-74.07106,32,4.834
40.72578,-74.06786000000001,27,4.354
40.72955,-74.06592,24,4.069
40.71181,-74.07812000000001,38,5.513
40.73806,-74.05488000000001,17,3.003
40.69528,-74.09423000000001,53,6.973
40.71809,-74.07207000000001,33,4.964
40.74760000000001,-74.04208000000001,6,1.799
40.70965,-74.08054,40,5.709
40.72324,-74.06908,29,4.574
40.73626,-74.05606,19,3.142
40.70205,-74.08945,47,6.413
40.74057000000001,-74.05318000000001,15,2.809
40.71104,-74.07894,39,5.582
40.74186,-74.04759,11,2.382
40.74254000000001,-74.05183000000001,13,2.655
40.69635,-74.09344,52,6.888
40.73279,-74.05962000000001,22,3.56
40.70135000000001,-74.09023,48,6.476
40.69199,-74.09685,57,7.239
40.71982000000001,-74.07106,32,4.834
40.74137,-74.04607,10,2.277
40.70438,-74.08682,45,6.2
40.72424,-74.06941,28,4.502
40.69282,-74.0964,56,7.177
40.72206000000001,-74.06973,30,4.664
40.74253,-74.04922,12,2.473
40.69471,-74.09478,54,7.022
40.70313,-74.0882,46,6.313
40.72864000000001,-74.06694,25,4.151
40.69378,-74.09565,55,7.1
40.72864000000001,-74.06694,25,4.151
40.69471,-74.09478,54,7.022
40.72206000000001,-74.06973,30,4.664
40.74265,-74.04525000000001,9,2.179
40.71809,-74.07207000000001,33,4.964
40.69199,-74.09685,57,7.239
40.72578,-74.06786000000001,27,4.354
40.69199,-74.09685,57,7.239
40.73279,-74.05962000000001,22,3.56
40.69635,-74.09344,52,6.888
40.73626,-74.05606,19,3.142
40.23378,-74.67644,21,8.797
40.33016000000001,-74.68905000000001,18,3.825
40.24369,-74.74898,41,11.072
40.2173,-74.75229,65,14.634
40.24451000000001,-74.70456,84,20.076
40.23486,-74.78144,12,2.636
40.21981,-74.73230000000001,36,6.586
40.23908,-74.68845,9,4.581
40.22902000000001,-74.77549,43,10.725
40.23486,-74.78144,14,2.834
40.26362,-74.67499000000001,56,11.439
40.22065000000001,-74.75959,33,9.307
40.74241000000001,-74.02933,4,0.606
40.22015,-74.76428,26,4.61
40.26826000000001,-74.67229,57,11.789
40.21866,-74.75487000000001,30,8.915
40.75621,-73.991,14,4.579
40.75981,-74.02775000000001,11,1.982
40.75722,-73.99314000000001,12,4.446
40.75722,-73.99314000000001,12,4.446
40.75016,-74.02692,7,1.155
40.75356,-74.02822,7,3.155
40.76023,-74.02776,5,2.632
40.75695,-73.99184000000001,3,0.278
40.75356,-74.02822,7,3.155
40.75981,-74.02775000000001,11,1.982
40.75637,-73.99075,1,0.0
40.75356,-74.02822,7,3.155
40.75356,-74.02822,7,3.155
40.74328000000001,-74.02922000000001,12,3.976
40.74328000000001,-74.02922000000001,12,3.976
40.76023,-74.02776,5,2.632
40.7289,-74.03491000000001,18,5.416
40.75724,-73.99134000000001,2,0.095
40.75087000000001,-74.02688,9,3.438
40.72642,-74.03526000000001,19,5.599
40.74578,-74.02844,11,3.798
40.74102000000001,-74.02990000000001,13,4.136
40.75356,-74.02822,7,3.155
40.75637,-73.99075,1,0.0
40.73637,-74.03542,3,0.339
40.72424,-74.06941,28,4.502
40.73559,-74.02911,1,0.0
40.72424,-74.06941,28,4.502
40.69282,-74.0964,56,7.177
40.72955,-74.06592,24,4.069
40.73685,-74.03822000000001,4,0.489
40.71181,-74.07812000000001,38,5.513
40.74137,-74.04607,10,2.277
40.71273,-74.07728,37,5.436
40.74760000000001,-74.04208000000001,6,1.799
40.7174,-74.07249,34,5.017
40.74760000000001,-74.04208000000001,6,1.799
40.70761,-74.08284,42,5.895
40.73279,-74.05962000000001,22,3.56
40.69528,-74.09423000000001,53,6.973
40.70313,-74.0882,46,6.313
40.73708000000001,-74.05553,18,3.079
40.69715,-74.09298000000001,51,6.827
40.72124,-74.07021,31,4.726
40.74760000000001,-74.04208000000001,6,1.799
40.71181,-74.07812000000001,38,5.513
40.74253,-74.04922,12,2.473
40.71104,-74.07894,39,5.582
40.70313,-74.0882,46,6.313
40.72734000000001,-74.06726,26,4.24
40.69471,-74.09478,54,7.022
40.73279,-74.05962000000001,22,3.56
40.69635,-74.09344,52,6.888
40.74057000000001,-74.05318000000001,15,2.809
40.70438,-74.08682,45,6.2
40.73441,-74.05697,20,3.278
40.72864000000001,-74.06694,25,4.151
40.74760000000001,-74.04208000000001,6,1.799
40.72734000000001,-74.06726,26,4.24
40.69199,-74.09685,57,7.239
40.71273,-74.07728,37,5.436
40.73279,-74.05962000000001,22,3.56
40.69635,-74.09344,52,6.888
40.70648000000001,-74.08427,43,6.003
40.72424,-74.06941,28,4.502
40.73279,-74.05962000000001,22,3.56
40.73441,-74.05697,20,3.278
40.73932000000001,-74.05402000000001,16,2.905
40.74152,-74.05254000000001,14,2.735
40.70438,-74.08682,45,6.2
40.72424,-74.06941,28,4.502
40.73559,-74.02911,1,0.0
40.71181,-74.07812000000001,38,5.513
40.73441,-74.05697,20,3.278
40.74057000000001,-74.05318000000001,15,2.809
40.70544,-74.08555000000001,44,6.102
40.74254000000001,-74.05183000000001,13,2.655
40.71273,-74.07728,37,5.436
40.74368,-74.04459,8,2.1
40.74265,-74.04525000000001,9,2.179
40.69715,-74.09298000000001,51,6.827
40.73486,-74.05899000000001,21,3.402
40.70313,-74.0882,46,6.313
40.72864000000001,-74.06694,25,4.151
40.72124,-74.07021,31,4.726
40.70648000000001,-74.08427,43,6.003
40.73279,-74.05962000000001,22,3.56
40.69378,-74.09565,55,7.1
40.72734000000001,-74.06726,26,4.24
40.74186,-74.04759,11,2.382
40.69528,-74.09423000000001,53,6.973
40.70438,-74.08682,45,6.2
40.72955,-74.06592,24,4.069
40.69471,-74.09478,54,7.022
40.72955,-74.06592,24,4.069
40.69635,-74.09344,52,6.888
40.72424,-74.06941,28,4.502
40.73918,-74.04279000000001,5,0.9
40.71982000000001,-74.07106,32,4.834
40.69282,-74.0964,56,7.177
40.72864000000001,-74.06694,25,4.151
40.69282,-74.0964,56,7.177
40.73441,-74.05697,20,3.278
40.69825,-74.09230000000001,50,6.741
40.73708000000001,-74.05553,18,3.079
40.70438,-74.08682,45,6.2
40.73806,-74.05488000000001,17,3.003
40.73685,-74.03822000000001,4,0.489
40.71428,-74.07589,36,5.306
40.22941,-74.70684,43,8.096
40.22462,-74.71701,17,6.506
40.23485,-74.78120000000001,46,11.325
40.22477000000001,-74.77759,20,3.808
40.23458,-74.69422,49,9.058
40.74758000000001,-74.02774000000001,6,0.972
40.74241000000001,-74.02933,4,0.606
40.73767,-74.03078000000001,2,0.27
40.75621,-73.991,14,4.579
40.75476,-74.02927000000001,10,1.624
40.75259,-74.02618000000001,8,1.327
40.73559,-74.02911,1,0.0
40.74027,-74.02997,3,0.454
40.74027,-74.02997,3,0.454
40.74241000000001,-74.02933,4,0.606
40.74241000000001,-74.02933,4,0.606
40.75637,-73.99075,1,0.0
40.76023,-74.02776,5,2.632
40.75743000000001,-73.99300000000001,4,0.351
40.76023,-74.02776,5,2.632
40.75637,-73.99075,1,0.0
40.7385,-74.03065000000001,14,4.314
40.75724,-73.99134000000001,2,0.095
40.74328000000001,-74.02922000000001,12,3.976
40.75087000000001,-74.02688,9,3.438
40.75079,-74.03070000000001,8,3.301
40.73544,-74.02921,16,4.636
40.7385,-74.03065000000001,14,4.314
40.74578,-74.02844,11,3.798
40.73544,-74.02921,16,4.636
40.74831,-74.02770000000001,10,3.62
40.72955,-74.06592,24,4.069
40.73661000000001,-74.03123000000001,15,4.448
40.73559,-74.02911,1,0.0
40.71181,-74.07812000000001,38,5.513
40.74253,-74.04922,12,2.473
40.70135000000001,-74.09023,48,6.476
40.72124,-74.07021,31,4.726
40.69199,-74.09685,57,7.239
40.72206000000001,-74.06973,30,4.664
40.73586,-74.03248,2,0.181
40.73806,-74.05488000000001,17,3.003
40.70648000000001,-74.08427,43,6.003
40.74137,-74.04607,10,2.277
40.70648000000001,-74.08427,43,6.003
40.74186,-74.04759,11,2.382
40.7174,-74.07249,34,5.017
40.73918,-74.04279000000001,5,0.9
40.71181,-74.07812000000001,38,5.513
40.69528,-74.09423000000001,53,6.973
40.73486,-74.05899000000001,21,3.402
40.69528,-74.09423000000001,53,6.973
40.72734000000001,-74.06726,26,4.24
40.73637,-74.03542,3,0.339
40.70863000000001,-74.08163,41,5.8
40.73932000000001,-74.05402000000001,16,2.905
40.70761,-74.08284,42,5.895
40.71504,-74.07520000000001,35,5.243
40.73932000000001,-74.05402000000001,16,2.905
40.73559,-74.02911,1,0.0
40.71809,-74.07207000000001,33,4.964
40.69635,-74.09344,52,6.888
40.71982000000001,-74.07106,32,4.834
40.73932000000001,-74.05402000000001,16,2.905
40.71428,-74.07589,36,5.306
40.72734000000001,-74.06726,26,4.24
40.74186,-74.04759,11,2.382
40.70544,-74.08555000000001,44,6.102
40.70438,-74.08682,45,6.2
40.72734000000001,-74.06726,26,4.24
40.69378,-74.09565,55,7.1
40.69715,-74.09298000000001,51,6.827
40.71428,-74.07589,36,5.306
40.73932000000001,-74.05402000000001,16,2.905
40.73559,-74.02911,1,0.0
40.69199,-74.09685,57,7.239
40.72124,-74.07021,31,4.726
40.74368,-74.04459,8,2.1
40.70205,-74.08945,47,6.413
40.73441,-74.05697,20,3.278
40.72424,-74.06941,28,4.502
40.73559,-74.02911,1,0.0
40.72424,-74.06941,28,4.502
40.69199,-74.09685,57,7.239
40.73441,-74.05697,20,3.278
40.69715,-74.09298000000001,51,6.827
40.71809,-74.07207000000001,33,4.964
40.74760000000001,-74.04208000000001,6,1.799
40.70863000000001,-74.08163,41,5.8
40.72206000000001,-74.06973,30,4.664
40.70313,-74.0882,46,6.313
40.73685,-74.03822000000001,4,0.489
40.71181,-74.07812000000001,38,5.513
40.74254000000001,-74.05183000000001,13,2.655
40.69378,-74.09565,55,7.1
40.69635,-74.09344,52,6.888
40.72324,-74.06908,29,4.574
40.73637,-74.03542,3,0.339
40.71273,-74.07728,37,5.436
40.74265,-74.04525000000001,9,2.179
40.73637,-74.03542,3,0.339
40.72734000000001,-74.06726,26,4.24
40.69528,-74.09423000000001,53,6.973
40.72578,-74.06786000000001,27,4.354
40.73586,-74.03248,2,0.181
40.71809,-74.07207000000001,33,4.964
40.73685,-74.03822000000001,4,0.489
40.71428,-74.07589,36,5.306
40.74760000000001,-74.04208000000001,6,1.799
40.70761,-74.08284,42,5.895
40.73932000000001,-74.05402000000001,16,2.905
40.7174,-74.07249,34,5.017
40.73637,-74.03542,3,0.339
40.72578,-74.06786000000001,27,4.354
40.69199,-74.09685,57,7.239
40.70965,-74.08054,40,5.709
40.71273,-74.07728,37,5.436
40.22304,-74.72019,40,7.264
40.23030000000001,-74.70522000000001,14,5.77
40.23322,-74.77837000000001,45,11.137
40.22673,-74.77798,19,3.649
40.23172,-74.70209000000001,47,8.591
40.74027,-74.02997,3,0.454
40.73559,-74.02911,1,0.0
40.73559,-74.02911,1,0.0
40.75981,-74.02775000000001,11,1.982
40.75351000000001,-74.02726000000001,9,1.437
40.74241000000001,-74.02933,4,0.606
40.75621,-73.991,14,4.579
40.73559,-74.02911,1,0.0
40.75722,-73.99314000000001,12,4.446
40.75327,-74.02655,8,3.245
40.75637,-73.99075,1,0.0
40.75695,-73.99184000000001,3,0.278
40.75743000000001,-73.99300000000001,4,0.351
40.73661000000001,-74.03123000000001,15,4.448
40.74328000000001,-74.02922000000001,12,3.976
40.75637,-73.99075,1,0.0
40.75724,-73.99134000000001,2,0.095
40.75327,-74.02655,8,3.245
40.75532,-74.02931000000001,6,2.98
40.73661000000001,-74.03123000000001,15,4.448
40.74328000000001,-74.02922000000001,12,3.976
40.74831,-74.02770000000001,10,3.62
40.74578,-74.02844,11,3.798
40.75327,-74.02655,8,3.245
40.7321,-74.06227000000001,23,3.745
40.7385,-74.03065000000001,14,4.314
40.73544,-74.02921,16,4.636
40.7174,-74.07249,34,5.017
40.74137,-74.04607,10,2.277
40.70438,-74.08682,45,6.2
40.72324,-74.06908,29,4.574
40.69282,-74.0964,56,7.177
40.72324,-74.06908,29,4.574
40.69282,-74.0964,56,7.177
40.72734000000001,-74.06726,26,4.24
40.70863000000001,-74.08163,41,5.8
40.74265,-74.04525000000001,9,2.179
40.70965,-74.08054,40,5.709
40.74137,-74.04607,10,2.277
40.71809,-74.07207000000001,33,4.964
40.73685,-74.03822000000001,4,0.489
40.71273,-74.07728,37,5.436
40.70076,-74.09111,49,6.538
40.73441,-74.05697,20,3.278
40.69635,-74.09344,52,6.888
40.72864000000001,-74.06694,25,4.151
40.73559,-74.02911,1,0.0
40.70965,-74.08054,40,5.709
40.74253,-74.04922,12,2.473
40.71104,-74.07894,39,5.582
40.71809,-74.07207000000001,33,4.964
40.74057000000001,-74.05318000000001,15,2.809
40.69282,-74.0964,56,7.177
40.72124,-74.07021,31,4.726
40.69825,-74.09230000000001,50,6.741
40.72324,-74.06908,29,4.574
40.74152,-74.05254000000001,14,2.735
40.71982000000001,-74.07106,32,4.834
40.7321,-74.06227000000001,23,3.745
40.74760000000001,-74.04208000000001,6,1.799
40.70648000000001,-74.08427,43,6.003
40.7321,-74.06227000000001,23,3.745
40.69528,-74.09423000000001,53,6.973
40.70076,-74.09111,49,6.538
40.71504,-74.07520000000001,35,5.243
40.74057000000001,-74.05318000000001,15,2.809
40.69282,-74.0964,56,7.177
40.69282,-74.0964,56,7.177
40.72206000000001,-74.06973,30,4.664
40.74760000000001,-74.04208000000001,6,1.799
40.70313,-74.0882,46,6.313
40.73626,-74.05606,19,3.142
40.69199,-74.09685,57,7.239
40.69378,-74.09565,55,7.1
40.73626,-74.05606,19,3.142
40.71982000000001,-74.07106,32,4.834
40.73918,-74.04279000000001,5,0.9
40.72324,-74.06908,29,4.574
40.72734000000001,-74.06726,26,4.24
40.74137,-74.04607,10,2.277
40.70438,-74.08682,45,6.2
40.72578,-74.06786000000001,27,4.354
40.72424,-74.06941,28,4.502
40.73637,-74.03542,3,0.339
40.71273,-74.07728,37,5.436
40.74253,-74.04922,12,2.473
40.70313,-74.0882,46,6.313
40.69715,-74.09298000000001,51,6.827
40.72424,-74.06941,28,4.502
40.73586,-74.03248,2,0.181
40.71504,-74.07520000000001,35,5.243
40.74368,-74.04459,8,2.1
40.7174,-74.07249,34,5.017
40.74186,-74.04759,11,2.382
40.71181,-74.07812000000001,38,5.513
40.73441,-74.05697,20,3.278
40.69825,-74.09230000000001,50,6.741
40.72424,-74.06941,28,4.502
40.69528,-74.09423000000001,53,6.973
40.71809,-74.07207000000001,33,4.964
40.73586,-74.03248,2,0.181
40.71181,-74.07812000000001,38,5.513
40.74152,-74.05254000000001,14,2.735
40.72124,-74.07021,31,4.726
40.69282,-74.0964,56,7.177
40.72864000000001,-74.06694,25,4.151
40.69528,-74.09423000000001,53,6.973
40.71428,-74.07589,36,5.306
40.72424,-74.06941,28,4.502
40.74254000000001,-74.05183000000001,13,2.655
40.70205,-74.08945,47,6.413
40.72955,-74.06592,24,4.069
40.69378,-74.09565,55,7.1
40.71982000000001,-74.07106,32,4.834
40.74368,-74.04459,8,2.1
40.71504,-74.07520000000001,35,5.243
40.74565,-74.04334,7,1.949
40.71181,-74.07812000000001,38,5.513
40.70076,-74.09111,49,6.538
40.74152,-74.05254000000001,14,2.735
40.70438,-74.08682,45,6.2
40.73806,-74.05488000000001,17,3.003
40.71428,-74.07589,36,5.306
40.74137,-74.04607,10,2.277
40.69635,-74.09344,52,6.888
40.72206000000001,-74.06973,30,4.664
40.70076,-74.09111,49,6.538
40.72424,-74.06941,28,4.502
40.69282,-74.0964,56,7.177
40.72864000000001,-74.06694,25,4.151
40.69825,-74.09230000000001,50,6.741
40.73685,-74.03822000000001,4,0.489
40.73932000000001,-74.05402000000001,16,2.905
40.74253,-74.04922,12,2.473
40.71104,-74.07894,39,5.582
40.74137,-74.04607,10,2.277
40.71809,-74.07207000000001,33,4.964
40.71273,-74.07728,37,5.436
40.73279,-74.05962000000001,22,3.56
40.73637,-74.03542,3,0.339
40.72206000000001,-74.06973,30,4.664
40.74265,-74.04525000000001,9,2.179
